Run,BioProject
SRR12993028,PRJNA674837
SRR12993029,PRJNA674837
SRR12998993,PRJNA675022
SRR12998992,PRJNA675022
SRR12998991,PRJNA675022
SRR12998988,PRJNA675022
SRR13036613,PRJNA676161
SRR13036614,PRJNA676161
SRR13036615,PRJNA676161
SRR13036616,PRJNA676161
SRR13036617,PRJNA676161
SRR13036618,PRJNA676161
SRR13036619,PRJNA676161
SRR13036620,PRJNA676161
SRR13036621,PRJNA676161
SRR13036622,PRJNA676161
SRR14824509,PRJNA677870
SRR14824510,PRJNA677870
SRR14824511,PRJNA677870
SRR14824512,PRJNA677870
SRR13142690,PRJNA680784
SRR13142691,PRJNA680784
SRR13142692,PRJNA680784
SRR13142693,PRJNA680784
SRR13142694,PRJNA680784
SRR13142695,PRJNA680784
SRR13142696,PRJNA680784
SRR13142697,PRJNA680784
SRR13142698,PRJNA680784
SRR13142699,PRJNA680784
SRR13142700,PRJNA680784
SRR13142701,PRJNA680784
SRR13150122,PRJNA680923
SRR13150123,PRJNA680923
SRR13150124,PRJNA680923
SRR13150125,PRJNA680923
SRR13150126,PRJNA680923
SRR13150127,PRJNA680923
SRR13150128,PRJNA680923
SRR13150129,PRJNA680923
SRR13186858,PRJNA682206
SRR13186859,PRJNA682206
SRR13186860,PRJNA682206
SRR13186861,PRJNA682206
SRR13186862,PRJNA682206
SRR13186863,PRJNA682206
SRR13186864,PRJNA682206
SRR13186865,PRJNA682206
SRR13186866,PRJNA682206
SRR13186867,PRJNA682206
SRR13186868,PRJNA682206
SRR13186869,PRJNA682206
SRR13186870,PRJNA682206
SRR13186871,PRJNA682206
SRR13186872,PRJNA682206
SRR13186873,PRJNA682206
SRR13186874,PRJNA682206
SRR13186875,PRJNA682206
SRR13186876,PRJNA682206
SRR13186877,PRJNA682206
SRR13186878,PRJNA682206
SRR13186879,PRJNA682206
SRR13186880,PRJNA682206
SRR13186881,PRJNA682206
SRR13186882,PRJNA682206
SRR13186883,PRJNA682206
SRR13186884,PRJNA682206
SRR13186885,PRJNA682206
SRR13186856,PRJNA682206
SRR13186857,PRJNA682206
SRR13208091,PRJNA683007
SRR13208092,PRJNA683007
SRR13208093,PRJNA683007
SRR13208094,PRJNA683007
SRR13208095,PRJNA683007
SRR13208096,PRJNA683007
SRR13208097,PRJNA683007
SRR13208098,PRJNA683007
SRR13362462,PRJNA689830
SRR13362463,PRJNA689830
SRR13362466,PRJNA689830
SRR13362467,PRJNA689830
SRR13435518,PRJNA692108
SRR13435519,PRJNA692108
SRR13435520,PRJNA692108
SRR13435521,PRJNA692108
SRR13435522,PRJNA692108
SRR13435523,PRJNA692108
SRR13435524,PRJNA692108
SRR13435525,PRJNA692108
SRR13531014,PRJNA694918
SRR13531015,PRJNA694918
SRR13531016,PRJNA694918
SRR13531017,PRJNA694918
SRR13531018,PRJNA694918
SRR13566023,PRJNA694918
SRR13531020,PRJNA694918
SRR13531021,PRJNA694918
SRR13554798,PRJNA695008
SRR13554799,PRJNA695008
SRR13554802,PRJNA695008
SRR13554803,PRJNA695008
SRR13554806,PRJNA695008
SRR13554807,PRJNA695008
SRR13577564,PRJNA697913
SRR13577565,PRJNA697913
SRR13577566,PRJNA697913
SRR13577567,PRJNA697913
SRR13577568,PRJNA697913
SRR13577569,PRJNA697913
SRR13577572,PRJNA697913
SRR13577573,PRJNA697913
SRR13577574,PRJNA697913
SRR13577575,PRJNA697913
SRR13577576,PRJNA697913
SRR13577577,PRJNA697913
SRR13577580,PRJNA697913
SRR13577581,PRJNA697913
SRR13577582,PRJNA697913
SRR13577583,PRJNA697913
SRR13577584,PRJNA697913
SRR13577585,PRJNA697913
SRR13577596,PRJNA697913
SRR13577598,PRJNA697913
SRR13577600,PRJNA697913
SRR13577602,PRJNA697913
SRR13577616,PRJNA697913
SRR13577617,PRJNA697913
SRR18677066,PRJNA697913
SRR18677067,PRJNA697913
SRR18677068,PRJNA697913
SRR18677069,PRJNA697913
SRR18677070,PRJNA697913
SRR18677071,PRJNA697913
SRR18677072,PRJNA697913
SRR18677073,PRJNA697913
SRR18677074,PRJNA697913
SRR18677075,PRJNA697913
SRR18677076,PRJNA697913
SRR18677077,PRJNA697913
SRR18677078,PRJNA697913
SRR18677079,PRJNA697913
SRR18677080,PRJNA697913
SRR18677081,PRJNA697913
SRR18677098,PRJNA697913
SRR18677099,PRJNA697913
SRR18677100,PRJNA697913
SRR18677101,PRJNA697913
SRR18677102,PRJNA697913
SRR18677103,PRJNA697913
SRR18677082,PRJNA697913
SRR18677083,PRJNA697913
SRR18677084,PRJNA697913
SRR18677085,PRJNA697913
SRR18677086,PRJNA697913
SRR18677087,PRJNA697913
SRR18677088,PRJNA697913
SRR18677089,PRJNA697913
SRR18677119,PRJNA697913
SRR18677120,PRJNA697913
SRR18677121,PRJNA697913
SRR18677122,PRJNA697913
SRR18677090,PRJNA697913
SRR18677091,PRJNA697913
SRR18677092,PRJNA697913
SRR18677093,PRJNA697913
SRR18677094,PRJNA697913
SRR18677095,PRJNA697913
SRR18677096,PRJNA697913
SRR18677097,PRJNA697913
SRR18677109,PRJNA697913
SRR18677110,PRJNA697913
SRR18677111,PRJNA697913
SRR18677112,PRJNA697913
SRR18677113,PRJNA697913
SRR18677114,PRJNA697913
SRR13638403,PRJNA699408
SRR13638402,PRJNA699408
SRR13638397,PRJNA699408
SRR13638400,PRJNA699408
SRR13638396,PRJNA699408
SRR13638401,PRJNA699408
SRR13664942,PRJNA700841
SRR13664943,PRJNA700841
SRR13664944,PRJNA700841
SRR13664945,PRJNA700841
SRR13664946,PRJNA700841
SRR13679780,PRJNA701262
SRR13679781,PRJNA701262
SRR13679782,PRJNA701262
SRR13679783,PRJNA701262
SRR13679784,PRJNA701262
SRR13679785,PRJNA701262
SRR13679786,PRJNA701262
SRR13679787,PRJNA701262
SRR13679788,PRJNA701262
SRR13679789,PRJNA701262
SRR13679779,PRJNA701262
SRR13679790,PRJNA701262
SRR13679791,PRJNA701262
SRR13679792,PRJNA701262
SRR13679793,PRJNA701262
SRR13679794,PRJNA701262
SRR13679795,PRJNA701262
SRR13679796,PRJNA701262
SRR13679797,PRJNA701262
SRR13679798,PRJNA701262
SRR13679799,PRJNA701262
SRR13679800,PRJNA701262
SRR13679801,PRJNA701262
SRR13679802,PRJNA701262
SRR13679803,PRJNA701262
SRR13679804,PRJNA701262
SRR13679805,PRJNA701262
SRR13679806,PRJNA701262
SRR13679807,PRJNA701262
SRR13679808,PRJNA701262
SRR13679809,PRJNA701262
SRR13679810,PRJNA701262
SRR13679811,PRJNA701262
SRR13679812,PRJNA701262
SRR13679813,PRJNA701262
SRR13679814,PRJNA701262
SRR13679815,PRJNA701262
SRR13679858,PRJNA701262
SRR13679859,PRJNA701262
SRR13679860,PRJNA701262
SRR13679861,PRJNA701262
SRR13679862,PRJNA701262
SRR13679863,PRJNA701262
SRR13679864,PRJNA701262
SRR13679865,PRJNA701262
SRR13711197,PRJNA701894
SRR13711198,PRJNA701894
SRR13711199,PRJNA701894
SRR13711194,PRJNA701894
SRR13711195,PRJNA701894
SRR13711196,PRJNA701894
SRR13711206,PRJNA701895
SRR13711207,PRJNA701895
SRR13711210,PRJNA701895
SRR13711211,PRJNA701895
SRR13711214,PRJNA701895
SRR13711215,PRJNA701895
SRR13712428,PRJNA701951
SRR13712430,PRJNA701951
SRR13712432,PRJNA701951
SRR13712434,PRJNA701951
SRR13712439,PRJNA701951
SRR13712441,PRJNA701951
SRR13712443,PRJNA701951
SRR13712445,PRJNA701951
SRR13712447,PRJNA701951
SRR13712449,PRJNA701951
SRR13712451,PRJNA701951
SRR13712453,PRJNA701951
SRR13712416,PRJNA701951
SRR13712418,PRJNA701951
SRR13712420,PRJNA701951
SRR13712422,PRJNA701951
SRR13723996,PRJNA702160
SRR13723997,PRJNA702160
SRR13723998,PRJNA702160
SRR13723999,PRJNA702160
SRR13734362,PRJNA702531
SRR13734363,PRJNA702531
SRR13734364,PRJNA702531
SRR13734365,PRJNA702531
SRR13734366,PRJNA702531
SRR13734367,PRJNA702531
SRR13734374,PRJNA702531
SRR13734375,PRJNA702531
SRR13734376,PRJNA702531
SRR13734377,PRJNA702531
SRR13734346,PRJNA702531
SRR13734347,PRJNA702531
SRR13734348,PRJNA702531
SRR13734349,PRJNA702531
SRR13734354,PRJNA702531
SRR13734355,PRJNA702531
SRR13734358,PRJNA702531
SRR13734359,PRJNA702531
SRR13762817,PRJNA703954
SRR13762818,PRJNA703954
SRR13762819,PRJNA703954
SRR13762820,PRJNA703954
SRR13762821,PRJNA703954
SRR13762822,PRJNA703954
SRR13762823,PRJNA703954
SRR13762824,PRJNA703954
SRR13762825,PRJNA703954
SRR13762826,PRJNA703954
SRR13762827,PRJNA703954
SRR13762828,PRJNA703954
SRR13762829,PRJNA703954
SRR13762830,PRJNA703954
SRR13762831,PRJNA703954
SRR13762832,PRJNA703954
SRR13762833,PRJNA703954
SRR13762834,PRJNA703954
SRR13762835,PRJNA703954
SRR13762836,PRJNA703954
SRR13762837,PRJNA703954
SRR13762838,PRJNA703954
SRR13762839,PRJNA703954
SRR13762840,PRJNA703954
SRR13769802,PRJNA704316
SRR13769803,PRJNA704316
SRR13769804,PRJNA704316
SRR13769805,PRJNA704316
SRR13769806,PRJNA704316
SRR13769807,PRJNA704316
SRR13769808,PRJNA704316
SRR13769809,PRJNA704316
SRR13769810,PRJNA704316
SRR13769811,PRJNA704316
SRR13769812,PRJNA704316
SRR13769813,PRJNA704316
SRR13777331,PRJNA704627
SRR13777333,PRJNA704627
SRR13777335,PRJNA704627
SRR13777337,PRJNA704627
SRR13777339,PRJNA704627
SRR13777341,PRJNA704627
SRR13780863,PRJNA704712
SRR13780864,PRJNA704712
SRR13780865,PRJNA704712
SRR13780866,PRJNA704712
SRR13781503,PRJNA704763
SRR13781502,PRJNA704763
SRR13781501,PRJNA704763
SRR13781500,PRJNA704763
SRR13781499,PRJNA704763
SRR13781498,PRJNA704763
SRR13781497,PRJNA704763
SRR13781496,PRJNA704763
SRR13781488,PRJNA704763
SRR13784004,PRJNA704908
SRR13784006,PRJNA704908
SRR13784008,PRJNA704908
SRR13784010,PRJNA704908
SRR13784012,PRJNA704908
SRR13784015,PRJNA704908
SRR13784017,PRJNA704908
SRR13784019,PRJNA704908
SRR13794627,PRJNA705181
SRR13794628,PRJNA705181
SRR13794629,PRJNA705181
SRR13794630,PRJNA705181
SRR13794631,PRJNA705181
SRR13794632,PRJNA705181
SRR13794633,PRJNA705181
SRR13794641,PRJNA705181
SRR13794642,PRJNA705181
SRR13794643,PRJNA705181
SRR13794644,PRJNA705181
SRR13794649,PRJNA705181
SRR13794650,PRJNA705181
SRR13794651,PRJNA705181
SRR13794652,PRJNA705181
SRR13800639,PRJNA705358
SRR13800640,PRJNA705358
SRR13800641,PRJNA705358
SRR13800642,PRJNA705358
SRR13800643,PRJNA705358
SRR13884512,PRJNA707431
SRR13884513,PRJNA707431
SRR13884514,PRJNA707431
SRR13884515,PRJNA707431
SRR13884516,PRJNA707431
SRR13884517,PRJNA707431
SRR13884518,PRJNA707431
SRR13884519,PRJNA707431
SRR13884536,PRJNA707431
SRR13884537,PRJNA707431
SRR13884538,PRJNA707431
SRR13884539,PRJNA707431
SRR13884540,PRJNA707431
SRR13884541,PRJNA707431
SRR13884542,PRJNA707431
SRR13884543,PRJNA707431
SRR13884568,PRJNA707431
SRR13884569,PRJNA707431
SRR13884570,PRJNA707431
SRR13884571,PRJNA707431
SRR13884572,PRJNA707431
SRR13884573,PRJNA707431
SRR13884574,PRJNA707431
SRR13884575,PRJNA707431
SRR13884544,PRJNA707431
SRR13884545,PRJNA707431
SRR13884546,PRJNA707431
SRR13884547,PRJNA707431
SRR13884548,PRJNA707431
SRR13884549,PRJNA707431
SRR13884550,PRJNA707431
SRR13884551,PRJNA707431
SRR13884576,PRJNA707431
SRR13884577,PRJNA707431
SRR13884578,PRJNA707431
SRR13884579,PRJNA707431
SRR13884580,PRJNA707431
SRR13884581,PRJNA707431
SRR13884582,PRJNA707431
SRR13884583,PRJNA707431
SRR13884520,PRJNA707431
SRR13884521,PRJNA707431
SRR13884522,PRJNA707431
SRR13884523,PRJNA707431
SRR13884524,PRJNA707431
SRR13884525,PRJNA707431
SRR13884526,PRJNA707431
SRR13884527,PRJNA707431
SRR13884552,PRJNA707431
SRR13884553,PRJNA707431
SRR13884554,PRJNA707431
SRR13884555,PRJNA707431
SRR13884556,PRJNA707431
SRR13884557,PRJNA707431
SRR13884558,PRJNA707431
SRR13884559,PRJNA707431
SRR13884584,PRJNA707431
SRR13884585,PRJNA707431
SRR13884586,PRJNA707431
SRR13884587,PRJNA707431
SRR13884588,PRJNA707431
SRR13884589,PRJNA707431
SRR13884590,PRJNA707431
SRR13884591,PRJNA707431
SRR13884592,PRJNA707431
SRR13884593,PRJNA707431
SRR13884594,PRJNA707431
SRR13884595,PRJNA707431
SRR13884596,PRJNA707431
SRR13884597,PRJNA707431
SRR13884598,PRJNA707431
SRR13884599,PRJNA707431
SRR13884528,PRJNA707431
SRR13884529,PRJNA707431
SRR13884530,PRJNA707431
SRR13884531,PRJNA707431
SRR13884532,PRJNA707431
SRR13884533,PRJNA707431
SRR13884534,PRJNA707431
SRR13884535,PRJNA707431
SRR13884600,PRJNA707431
SRR13884601,PRJNA707431
SRR13884602,PRJNA707431
SRR13884603,PRJNA707431
SRR13884604,PRJNA707431
SRR13884605,PRJNA707431
SRR13884606,PRJNA707431
SRR13884607,PRJNA707431
SRR13884608,PRJNA707431
SRR13884609,PRJNA707431
SRR13884610,PRJNA707431
SRR13884611,PRJNA707431
SRR13884612,PRJNA707431
SRR13884613,PRJNA707431
SRR13884560,PRJNA707431
SRR13884561,PRJNA707431
SRR13884562,PRJNA707431
SRR13884563,PRJNA707431
SRR13884564,PRJNA707431
SRR13884565,PRJNA707431
SRR13884566,PRJNA707431
SRR13884567,PRJNA707431
SRR13890650,PRJNA707537
SRR13890651,PRJNA707537
SRR13890652,PRJNA707537
SRR13890653,PRJNA707537
SRR13890654,PRJNA707537
SRR13919659,PRJNA708348
SRR13919662,PRJNA708348
SRR13919665,PRJNA708348
SRR13919668,PRJNA708348
SRR13976755,PRJNA714824
SRR13976756,PRJNA714824
SRR13976757,PRJNA714824
SRR13976758,PRJNA714824
SRR13976759,PRJNA714824
SRR13976760,PRJNA714824
SRR13976761,PRJNA714824
SRR13998262,PRJNA715464
SRR13998264,PRJNA715464
SRR13998265,PRJNA715464
SRR13998266,PRJNA715464
SRR15348413,PRJNA715464
SRR15348415,PRJNA715464
SRR15424374,PRJNA715464
SRR15424375,PRJNA715464
SRR14029803,PRJNA716268
SRR14029801,PRJNA716268
SRR14048713,PRJNA716630
SRR14048714,PRJNA716630
SRR14048715,PRJNA716630
SRR14048716,PRJNA716630
SRR14048717,PRJNA716630
SRR14048718,PRJNA716630
SRR14048719,PRJNA716630
SRR14048720,PRJNA716630
SRR14048711,PRJNA716630
SRR14048712,PRJNA716630
SRR15960262,PRJNA717246
SRR15960263,PRJNA717246
SRR15960264,PRJNA717246
SRR15960265,PRJNA717246
SRR15960266,PRJNA717246
SRR15960267,PRJNA717246
SRR15960268,PRJNA717246
SRR15960269,PRJNA717246
SRR15960270,PRJNA717246
SRR15960257,PRJNA717246
SRR15960258,PRJNA717246
SRR15960259,PRJNA717246
SRR15960260,PRJNA717246
SRR15960261,PRJNA717246
SRR14135412,PRJNA719381
SRR14135413,PRJNA719381
SRR14135414,PRJNA719381
SRR14135415,PRJNA719381
SRR14189725,PRJNA720671
SRR14189726,PRJNA720671
SRR14189727,PRJNA720671
SRR14189728,PRJNA720671
SRR14189729,PRJNA720671
SRR14189730,PRJNA720671
SRR14189731,PRJNA720671
SRR14189732,PRJNA720671
SRR14189733,PRJNA720671
SRR14189734,PRJNA720671
SRR14189735,PRJNA720671
SRR14189736,PRJNA720671
SRR14195989,PRJNA720892
SRR14195997,PRJNA720892
SRR14275235,PRJNA723012
SRR14275236,PRJNA723012
SRR14275237,PRJNA723012
SRR14275238,PRJNA723012
SRR14275239,PRJNA723012
SRR14275240,PRJNA723012
SRR14275241,PRJNA723012
SRR14275242,PRJNA723012
SRR14323360,PRJNA725118
SRR14323361,PRJNA725118
SRR14323362,PRJNA725118
SRR14323363,PRJNA725118
SRR14323364,PRJNA725118
SRR14323365,PRJNA725118
SRR14323366,PRJNA725118
SRR14323367,PRJNA725118
SRR14323368,PRJNA725118
SRR14323380,PRJNA725118
SRR14323381,PRJNA725118
SRR14323382,PRJNA725118
SRR14323383,PRJNA725118
SRR14323384,PRJNA725118
SRR14323385,PRJNA725118
SRR14323386,PRJNA725118
SRR14323387,PRJNA725118
SRR14323388,PRJNA725118
SRR14323389,PRJNA725118
SRR14323390,PRJNA725118
SRR14323391,PRJNA725118
SRR14323351,PRJNA725118
SRR14323392,PRJNA725118
SRR14323393,PRJNA725118
SRR14323394,PRJNA725118
SRR14323395,PRJNA725118
SRR14323396,PRJNA725118
SRR14323397,PRJNA725118
SRR14323398,PRJNA725118
SRR14323399,PRJNA725118
SRR14323400,PRJNA725118
SRR14323401,PRJNA725118
SRR14323402,PRJNA725118
SRR14323403,PRJNA725118
SRR14323408,PRJNA725118
SRR14323409,PRJNA725118
SRR14323410,PRJNA725118
SRR14323411,PRJNA725118
SRR14323412,PRJNA725118
SRR14323413,PRJNA725118
SRR14323352,PRJNA725118
SRR14323353,PRJNA725118
SRR14323354,PRJNA725118
SRR14323355,PRJNA725118
SRR14323356,PRJNA725118
SRR14323357,PRJNA725118
SRR14323358,PRJNA725118
SRR14323359,PRJNA725118
SRR14327725,PRJNA725264
SRR14327726,PRJNA725264
SRR14327727,PRJNA725264
SRR14327728,PRJNA725264
SRR14327729,PRJNA725264
SRR14327730,PRJNA725264
SRR14327731,PRJNA725264
SRR14327732,PRJNA725264
SRR14340960,PRJNA725700
SRR14340959,PRJNA725700
SRR14340958,PRJNA725700
SRR14340957,PRJNA725700
SRR14340956,PRJNA725700
SRR14340955,PRJNA725700
SRR14340954,PRJNA725700
SRR14340953,PRJNA725700
SRR14340952,PRJNA725700
SRR14340951,PRJNA725700
SRR14340950,PRJNA725700
SRR14340949,PRJNA725700
SRR14340948,PRJNA725700
SRR14340947,PRJNA725700
SRR14340946,PRJNA725700
SRR14340945,PRJNA725700
SRR14340944,PRJNA725700
SRR14340943,PRJNA725700
SRR14340942,PRJNA725700
SRR14510024,PRJNA729461
SRR14510025,PRJNA729461
SRR14510026,PRJNA729461
SRR14510027,PRJNA729461
SRR14510028,PRJNA729461
SRR14510029,PRJNA729461
SRR14510032,PRJNA729461
SRR14510033,PRJNA729461
SRR14510036,PRJNA729461
SRR14510037,PRJNA729461
SRR14510040,PRJNA729461
SRR14510041,PRJNA729461
SRR14510044,PRJNA729461
SRR14510045,PRJNA729461
SRR14510048,PRJNA729461
SRR14510049,PRJNA729461
SRR14510052,PRJNA729461
SRR14510053,PRJNA729461
SRR14510056,PRJNA729461
SRR14510057,PRJNA729461
SRR14510060,PRJNA729461
SRR14510061,PRJNA729461
SRR14510064,PRJNA729461
SRR14510065,PRJNA729461
SRR14510068,PRJNA729461
SRR14510069,PRJNA729461
SRR14510072,PRJNA729461
SRR14510073,PRJNA729461
SRR14510076,PRJNA729461
SRR14510077,PRJNA729461
SRR14510080,PRJNA729461
SRR14510081,PRJNA729461
SRR14510084,PRJNA729461
SRR14510085,PRJNA729461
SRR14510086,PRJNA729461
SRR14510087,PRJNA729461
SRR14510088,PRJNA729461
SRR14510089,PRJNA729461
SRR14525704,PRJNA729866
SRR14525705,PRJNA729866
SRR14525706,PRJNA729866
SRR14525707,PRJNA729866
SRR14585398,PRJNA731067
SRR14585400,PRJNA731067
SRR14585402,PRJNA731067
SRR14585404,PRJNA731067
SRR14585406,PRJNA731067
SRR14585408,PRJNA731067
SRR14585410,PRJNA731067
SRR14585412,PRJNA731067
SRR14585414,PRJNA731067
SRR14602122,PRJNA731473
SRR14602126,PRJNA731473
SRR14602133,PRJNA731473
SRR14602134,PRJNA731473
SRR14602135,PRJNA731473
SRR14605917,PRJNA731488
SRR14605918,PRJNA731488
SRR14605919,PRJNA731488
SRR14605920,PRJNA731488
SRR14605921,PRJNA731488
SRR14605922,PRJNA731488
SRR14605923,PRJNA731488
SRR14605924,PRJNA731488
SRR14605925,PRJNA731488
SRR14605926,PRJNA731488
SRR14605927,PRJNA731488
SRR14605928,PRJNA731488
SRR14624510,PRJNA732080
SRR14624511,PRJNA732080
SRR14624512,PRJNA732080
SRR14624513,PRJNA732080
SRR14624514,PRJNA732080
SRR14624515,PRJNA732080
SRR14624516,PRJNA732080
SRR14624517,PRJNA732080
SRR14624518,PRJNA732080
SRR14624519,PRJNA732080
SRR14624520,PRJNA732080
SRR14624521,PRJNA732080
SRR14624522,PRJNA732080
SRR14624523,PRJNA732080
SRR14624524,PRJNA732080
SRR14624501,PRJNA732080
SRR14624502,PRJNA732080
SRR14624503,PRJNA732080
SRR14624504,PRJNA732080
SRR14624505,PRJNA732080
SRR14624506,PRJNA732080
SRR14624507,PRJNA732080
SRR14624508,PRJNA732080
SRR14624509,PRJNA732080
SRR14693250,PRJNA734003
SRR14693251,PRJNA734003
SRR14693252,PRJNA734003
SRR14693253,PRJNA734003
SRR14714407,PRJNA734658
SRR14714408,PRJNA734658
SRR14714409,PRJNA734658
SRR14714410,PRJNA734658
SRR14714411,PRJNA734658
SRR14714412,PRJNA734658
SRR14714413,PRJNA734658
SRR14714414,PRJNA734658
SRR14714415,PRJNA734658
SRR14714416,PRJNA734658
SRR14714417,PRJNA734658
SRR14714418,PRJNA734658
SRR14714419,PRJNA734658
SRR14714420,PRJNA734658
SRR14714421,PRJNA734658
SRR14714422,PRJNA734658
SRR14714423,PRJNA734658
SRR14714424,PRJNA734658
SRR14714425,PRJNA734658
SRR14714426,PRJNA734658
SRR16077415,PRJNA734658
SRR16077416,PRJNA734658
SRR14722557,PRJNA734953
SRR14722558,PRJNA734953
SRR14722559,PRJNA734953
SRR14722560,PRJNA734953
SRR14722561,PRJNA734953
SRR14722562,PRJNA734953
SRR14722563,PRJNA734953
SRR14890801,PRJNA740301
SRR14890802,PRJNA740301
SRR14890803,PRJNA740301
SRR14890804,PRJNA740301
SRR14890805,PRJNA740301
SRR14890806,PRJNA740301
SRR14890807,PRJNA740301
SRR14890808,PRJNA740301
SRR14890797,PRJNA740301
SRR14890798,PRJNA740301
SRR14890799,PRJNA740301
SRR14890800,PRJNA740301
SRR15014897,PRJNA743042
SRR15014898,PRJNA743042
SRR15014899,PRJNA743042
SRR15014900,PRJNA743042
SRR15014901,PRJNA743042
SRR15014902,PRJNA743042
SRR15014903,PRJNA743042
SRR15014904,PRJNA743042
SRR15014905,PRJNA743042
SRR15014906,PRJNA743042
SRR15014907,PRJNA743042
SRR15014908,PRJNA743042
SRR15014909,PRJNA743042
SRR15014910,PRJNA743042
SRR15014911,PRJNA743042
SRR15014912,PRJNA743042
SRR15049345,PRJNA744147
SRR15219633,PRJNA744888
SRR15219634,PRJNA744888
SRR15219635,PRJNA744888
SRR15219636,PRJNA744888
SRR15164962,PRJNA747022
SRR15164963,PRJNA747022
SRR15164964,PRJNA747022
SRR15164965,PRJNA747022
SRR15164966,PRJNA747022
SRR15164967,PRJNA747022
SRR15164971,PRJNA747022
SRR15164972,PRJNA747022
SRR15164973,PRJNA747022
SRR15164974,PRJNA747022
SRR15164975,PRJNA747022
SRR15164976,PRJNA747022
SRR15175563,PRJNA747247
SRR15175564,PRJNA747247
SRR15175565,PRJNA747247
SRR15175566,PRJNA747247
SRR15175567,PRJNA747247
SRR15175568,PRJNA747247
SRR19165065,PRJNA747247
SRR19165066,PRJNA747247
SRR19165067,PRJNA747247
SRR19165068,PRJNA747247
SRR19165069,PRJNA747247
SRR19165070,PRJNA747247
SRR15193575,PRJNA748058
SRR15193576,PRJNA748058
SRR15193577,PRJNA748058
SRR15193578,PRJNA748058
SRR15803295,PRJNA748842
SRR15803294,PRJNA748842
SRR15803293,PRJNA748842
SRR15803292,PRJNA748842
SRR15217936,PRJNA749053
SRR15217938,PRJNA749053
SRR15217940,PRJNA749053
SRR15217942,PRJNA749053
SRR15217944,PRJNA749053
SRR15217946,PRJNA749053
SRR15217948,PRJNA749053
SRR15217950,PRJNA749053
SRR15228866,PRJNA749295
SRR15228867,PRJNA749295
SRR15228868,PRJNA749295
SRR15228869,PRJNA749295
SRR15228870,PRJNA749295
SRR15228871,PRJNA749295
SRR15228872,PRJNA749295
SRR15228873,PRJNA749295
SRR15228874,PRJNA749295
SRR15283612,PRJNA750456
SRR15283613,PRJNA750456
SRR15283614,PRJNA750456
SRR15283615,PRJNA750456
SRR15283616,PRJNA750456
SRR15283617,PRJNA750456
SRR15283618,PRJNA750456
SRR15283619,PRJNA750456
SRR15283620,PRJNA750456
SRR15283621,PRJNA750456
SRR15283622,PRJNA750456
SRR15283623,PRJNA750456
SRR15293967,PRJNA750636
SRR15293968,PRJNA750636
SRR15293969,PRJNA750636
SRR15293970,PRJNA750636
SRR15359330,PRJNA752584
SRR15359331,PRJNA752584
SRR15359332,PRJNA752584
SRR15359333,PRJNA752584
SRR15359334,PRJNA752584
SRR15359335,PRJNA752584
SRR15359336,PRJNA752584
SRR15359337,PRJNA752584
SRR15359338,PRJNA752584
SRR15359339,PRJNA752584
SRR15359340,PRJNA752584
SRR15359341,PRJNA752584
SRR15359342,PRJNA752584
SRR15359343,PRJNA752584
SRR15359344,PRJNA752584
SRR15359345,PRJNA752584
SRR15359346,PRJNA752584
SRR15359347,PRJNA752584
SRR15359348,PRJNA752584
SRR15359349,PRJNA752584
SRR15359350,PRJNA752584
SRR15359351,PRJNA752584
SRR15359352,PRJNA752584
SRR15359353,PRJNA752584
SRR15359354,PRJNA752584
SRR15359355,PRJNA752584
SRR15359356,PRJNA752584
SRR15359357,PRJNA752584
SRR15359358,PRJNA752584
SRR15359359,PRJNA752584
SRR15359360,PRJNA752584
SRR15359361,PRJNA752584
SRR15359362,PRJNA752584
SRR15359363,PRJNA752584
SRR15359364,PRJNA752584
SRR15359365,PRJNA752584
SRR15359366,PRJNA752584
SRR15359367,PRJNA752584
SRR15359368,PRJNA752584
SRR15359369,PRJNA752584
SRR15359370,PRJNA752584
SRR15359371,PRJNA752584
SRR15359372,PRJNA752584
SRR15359373,PRJNA752584
SRR15359374,PRJNA752584
SRR15359375,PRJNA752584
SRR15359376,PRJNA752584
SRR15359377,PRJNA752584
SRR15359378,PRJNA752584
SRR15359379,PRJNA752584
SRR15359380,PRJNA752584
SRR15359381,PRJNA752584
SRR15359382,PRJNA752584
SRR15359383,PRJNA752584
SRR15359384,PRJNA752584
SRR15359385,PRJNA752584
SRR15359386,PRJNA752584
SRR15359387,PRJNA752584
SRR15359388,PRJNA752584
SRR15359389,PRJNA752584
SRR15359390,PRJNA752584
SRR15359391,PRJNA752584
SRR15359392,PRJNA752584
SRR15359393,PRJNA752584
SRR15359394,PRJNA752584
SRR15359395,PRJNA752584
SRR15359396,PRJNA752584
SRR15359397,PRJNA752584
SRR15359398,PRJNA752584
SRR15359399,PRJNA752584
SRR15359400,PRJNA752584
SRR15359401,PRJNA752584
SRR15359402,PRJNA752584
SRR15359403,PRJNA752584
SRR15359404,PRJNA752584
SRR15359405,PRJNA752584
SRR15359406,PRJNA752584
SRR15359407,PRJNA752584
SRR15359408,PRJNA752584
SRR15359409,PRJNA752584
SRR15446776,PRJNA754447
SRR15446777,PRJNA754447
SRR15446778,PRJNA754447
SRR15446779,PRJNA754447
SRR15446780,PRJNA754447
SRR15446781,PRJNA754447
SRR15446782,PRJNA754447
SRR15446783,PRJNA754447
SRR15446784,PRJNA754447
SRR15446785,PRJNA754447
SRR15446786,PRJNA754447
